2024-12-17 21:55:07.754 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-12-17 21:55:19.805 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=mongo1:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=90704200, setName='rs0', canonicalAddress=mongo1:27017, hosts=[mongo3:27017, mongo2:27017, mongo1:27017], passives=[], arbiters=[], primary='mongo1:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000001, setVersion=1, topologyVersion=TopologyVersion{processId=675841b849956b942a1a1fb8, counter=6}, lastWriteDate=Tue Dec 17 21:55:11 CST 2024, lastUpdateTimeNanos=2580653616700}
2024-12-17 21:55:19.808 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Adding discovered server mongo3:27017 to client view of cluster
2024-12-17 21:55:19.812 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Adding discovered server mongo2:27017 to client view of cluster
2024-12-17 21:55:19.814 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Server mongo1:27018 is no longer a member of the replica set.  Removing from client view of cluster.
2024-12-17 21:55:19.816 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Server mongo1:27019 is no longer a member of the replica set.  Removing from client view of cluster.
2024-12-17 21:55:19.816 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-17 21:55:19.904 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=mongo2:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=44764000, setName='rs0', canonicalAddress=mongo1:27017, hosts=[mongo3:27017, mongo2:27017, mongo1:27017], passives=[], arbiters=[], primary='mongo1:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000001, setVersion=1, topologyVersion=TopologyVersion{processId=675841b849956b942a1a1fb8, counter=6}, lastWriteDate=Tue Dec 17 21:55:11 CST 2024, lastUpdateTimeNanos=2580755585700}
2024-12-17 21:55:19.905 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-17 21:55:19.909 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=mongo3:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=47415500, setName='rs0', canonicalAddress=mongo1:27017, hosts=[mongo3:27017, mongo2:27017, mongo1:27017], passives=[], arbiters=[], primary='mongo1:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000001, setVersion=1, topologyVersion=TopologyVersion{processId=675841b849956b942a1a1fb8, counter=6}, lastWriteDate=Tue Dec 17 21:55:11 CST 2024, lastUpdateTimeNanos=2580760419600}
2024-12-17 21:55:19.911 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-17 21:55:19.911 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-17 21:55:19.911 [cluster-ClusterId{value='676182c758f3337b27eca75e', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-17 21:55:20.202 [main] INFO  o.s.cloud.openfeign.FeignClientFactoryBean - For 'freight-service' URL not provided. Will try picking an instance via load-balancing.
2024-12-17 21:55:23.976 [main] INFO  o.a.r.s.autoconfigure.RocketMQAutoConfiguration - a producer (goods-producer) init on namesrv rocketmq-namesrv:9876
2024-12-17 21:55:25.016 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-12-17 21:55:25.043 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2024-12-17 21:55:25.173 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-12-17 21:55:25.214 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2024-12-17 21:55:25.221 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2024-12-17 21:55:25.222 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2024-12-17 21:55:25.222 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2024-12-17 21:55:25.228 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2024-12-17 21:55:25.255 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2024-12-17 21:55:25.256 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2024-12-17 21:55:25.262 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of ac8e662a-8dd6-4d11-ae08-c327dbfa7c70
2024-12-17 21:55:25.264 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->ac8e662a-8dd6-4d11-ae08-c327dbfa7c70
2024-12-17 21:55:25.265 [main] INFO  com.alibaba.nacos.common.remote.client - [ac8e662a-8dd6-4d11-ae08-c327dbfa7c70] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-12-17 21:55:25.265 [main] INFO  com.alibaba.nacos.common.remote.client - [ac8e662a-8dd6-4d11-ae08-c327dbfa7c70] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-12-17 21:55:25.265 [main] INFO  com.alibaba.nacos.common.remote.client - [ac8e662a-8dd6-4d11-ae08-c327dbfa7c70] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-12-17 21:55:25.266 [main] INFO  com.alibaba.nacos.common.remote.client - [ac8e662a-8dd6-4d11-ae08-c327dbfa7c70] Try to connect to server on start up, server: {serverIp = 'nacos', server main port = 8848}
2024-12-17 21:55:25.267 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:nacos ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2024-12-17 21:55:25.475 [main] INFO  com.alibaba.nacos.common.remote.client - [ac8e662a-8dd6-4d11-ae08-c327dbfa7c70] Success to connect to server [nacos:8848] on start up, connectionId = 1734443726402_10.0.0.4_53818
2024-12-17 21:55:25.475 [main] INFO  com.alibaba.nacos.common.remote.client - [ac8e662a-8dd6-4d11-ae08-c327dbfa7c70] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
